year,award_category,artist_name,win
1991,Best Choreography in a Video ,Madonna,No 
1991,Best Cinematography in a Video,Chris Isaak,Yes 
1991,Best Cinematography in a Video,LL Cool J,No 
1991,Best Cinematography in a Video,George Michael,No 
1991,Best Cinematography in a Video,R.E.M.,No 
1991,Best Dance Video ,C+C Music Factory,Yes 
1991,Best Dance Video ,Deee-Lite,No 
1991,Best Dance Video ,Bingoboys Feat. Princessa,No 
1991,Best Dance Video ,EMF,No 
1991,Best Direction in a Video,R.E.M.,Yes 
1991,Best Direction in a Video,George Michael,No 
1991,Best Direction in a Video,Chris Isaak,No 
1991,Best Direction in a Video,Queensrÿche,No 
1991,Best Editing in a Video,R.E.M.,Yes 
1991,Best Editing in a Video,Chris Isaak,No 
1991,Best Editing in a Video,George Michael,No 
1991,Best Editing in a Video,C+C Music Factory,No 
1991,Best Editing in a Video,Deee-Lite,No 
1991,Best Editing in a Video,Seal,No 
1991,Best Female Video,Janet Jackson ,Yes 
1991,Best Female Video,Madonna,No 
1991,Best Female Video,Paula Abdul,No 
1991,Best Female Video,Amy Grant,No 
1991,Best Female Video,Neneh Cherry,No 
1991,Best Group Video ,R.E.M.,Yes 
1991,Best Group Video ,Queensrÿche,No 
1991,Best Group Video ,Divinyls,No 
1991,Best Group Video ,The Black Crowes,No 
1991,Best Long Form Video ,Madonna,Yes 
1991,Best Long Form Video ,PoV,No 
1991,Best Long Form Video ,Aerosmith,No 
1991,Best Long Form Video ,Tourfilm,No 
1991,Best Male Video,Chris Isaak,Yes 
1991,Best Male Video,Gerardo,No 
1991,Best Male Video,George Michael,No 
1991,Best Male Video,Jon Bon Jovi,No 
1991,Best Metal/Hard Rock Video,Aerosmith,Yes 
1991,Best Metal/Hard Rock Video,Alice in Chains,No 
1991,Best Metal/Hard Rock Video,Guns N’ Roses,No 
1991,Best Metal/Hard Rock Video,The Black Crowes,No 
1991,Best Metal/Hard Rock Video,AC/DC,No 
1991,Best Metal/Hard Rock Video,Faith No More,No 
1991,Best Metal/Hard Rock Video,Queensrÿche,No 
1991,Best Metal/Hard Rock Video,Warrant,No 
1991,Best New Artist in a Video,Jesus Jones,Yes 
1991,Best New Artist in a Video,Deee-Lite,No 
1991,Best New Artist in a Video,Seal,No 
1991,Best New Artist in a Video,C+C Music Factory,No 
1991,Best New Artist in a Video,Gerardo,No 
1991,Best Rap Video ,LL Cool J,Yes 
1991,Best Rap Video ,DJ Jazzy Jeff & the Fresh Prince,No 
1991,Best Rap Video ,Monie Love,No 
1991,Best Rap Video ,3rd Bass,No 
1991,Best Rap Video ,Ice-T,No 
1991,Best Special Effects in a Video ,Faith No More,Yes 
1991,Best Special Effects in a Video ,MC Hammer,No 
1991,Best Special Effects in a Video ,Seal,No 
1991,Best Special Effects in a Video ,Bart Simpson,No 
1991,Best Special Effects in a Video ,Neneh Cherry,No 
1991,Best Special Effects in a Video ,The Replacements,No 
1991,Best Video from a Film ,Chris Isaak,Yes 
1991,Best Video from a Film ,Guns N’ Roses,No 
1991,Best Video from a Film ,Bryan Adams,No 
1991,Best Video from a Film ,Jon Bon Jovi,No 
1991,Breakthrough Video ,R.E.M.,Yes 
1991,Breakthrough Video ,Enigma,No 
1991,Breakthrough Video ,Deee-Lite,No 
1991,Breakthrough Video ,Seal,No 
1991,International Viewer's Choice: MTV Asia,Cui Jian,Yes 
1991,International Viewer's Choice: MTV Asia,Chris Ho,No 
1991,International Viewer's Choice: MTV Asia,Bird,No 
1991,International Viewer's Choice: MTV Asia,Kenny Bee,No 
1991,International Viewer’s Choice: MTV Australia,Yothu Yindi,Yes 
1991,International Viewer’s Choice: MTV Australia,Ratcat,No 
1991,International Viewer’s Choice: MTV Australia,Crowded House,No 
1991,International Viewer’s Choice: MTV Australia,Third Eye,No 
1991,International Viewer's Choice: MTV Brasil,Sepultura,Yes 
1991,International Viewer's Choice: MTV Brasil,Engenheiros do Hawaii,No 
1991,International Viewer's Choice: MTV Brasil,Os Paralamas do Sucesso,No 
1991,International Viewer's Choice: MTV Brasil,Cidade Negra,No 
1991,International Viewer's Choice: MTV Brasil,Kid Abelha E Os Abóboras Selvagens,No 
1991,International Viewer’s Choice: MTV Europe,Roxette,Yes 
1991,International Viewer’s Choice: MTV Europe,Pet Shop Boys,No 
1991,International Viewer’s Choice: MTV Europe,EMF,No 
1991,International Viewer’s Choice: MTV Europe,Seal,No 
1991,International Viewer's Choice: MTV Internacional  ,Franco De Vita,Yes
1991,International Viewer's Choice: MTV Internacional  ,Juan Luis Guerra Y 440,No 
1991,International Viewer's Choice: MTV Internacional  ,Emmanuel,No 
1991,International Viewer's Choice: MTV Internacional  ,Los Prisioneros,No 
1991,International Viewer's Choice: MTV Japan,Flipper’s Guitar,Yes 
1991,Video of the Year ,R.E.M.,Yes 
1991,Video of the Year ,Chris Isaak,No 
1991,Video of the Year ,Divinyls,No 
1991,Video of the Year ,C+C Music Factory,No 
1991,Video of the Year ,Deee-Lite,No 
1991,Video of the Year ,Queensrÿche,No 
1991,Viewer’s Choice,Queensrÿche,Yes 
1991,Viewer’s Choice,Chris Isaak,No 
1991,Viewer’s Choice,Divinyls,No 
1991,Viewer’s Choice,C+C Music Factory,No 
1991,Viewer’s Choice,Deee-Lite,No 
1991,Viewer’s Choice,R.E.M.,No 
1991,Michael Jackson Video Vanguard Award,Bon Jovi,Yes 
1991,Michael Jackson Video Vanguard Award,Wayne Isham,Yes 
1992,Best Alternative Video ,Nirvana,Yes 
1992,Best Alternative Video ,Red Hot Chili Peppers,No 
1992,Best Alternative Video ,Pearl Jam,No 
1992,Best Alternative Video ,The Soup Dragons,No 
1992,Best Art Direction In a Video,Red Hot Chili Peppers,Yes 
1992,Best Art Direction In a Video,Rod Stewart,No 
1992,Best Art Direction In a Video,Guns N’ Roses,No 
1992,Best Art Direction In a Video,Sir Mix-A-Lot,No 
1992,Best Choreography in a Video ,En Vogue,Yes 
1992,Best Choreography in a Video ,Madonna,No 
1992,Best Choreography in a Video ,MC Hammer,No 
1992,Best Choreography in a Video ,Marky Mark and the Funky Bunch,No 
1992,Best Cinematography in a Video,Guns N’ Roses,Yes 
1992,Best Cinematography in a Video,Eric Clapton,No 
1992,Best Cinematography in a Video,Madonna,No 
1992,Best Cinematography in a Video,Metallica,No 
1992,Best Cinematography in a Video,Red Hot Chili Peppers,No 
1992,Best Cinematography in a Video,Vanessa Williams,No 
1992,Best Cinematography in a Video,En Vogue,No 
1992,Best Cinematography in a Video,Genesis,No 
1992,Best Cinematography in a Video,Marky Mark and the Funky Bunch,No 
1992,Best Cinematography in a Video,Michael Jackson,No 
1992,Best Cinematography in a Video,Tori Amos,No 
1992,Best Dance Video ,Prince & The New Power,Yes 
1992,Best Dance Video ,Madonna,No 
1992,Best Dance Video ,En Vogue,No 
1992,Best Dance Video ,Marky Mark and the Funky Bunch,No 
1992,Best Direction in a Video,Van Halen,Yes 
1992,Best Direction in a Video,Red Hot Chili Peppers,No 
1992,Best Direction in a Video,En Vogue,No 
1992,Best Direction in a Video,Sir Mix-A-Lot,No 
1992,Best Editing in a Video,Van Halen,Yes 
1992,Best Editing in a Video,Metallica,No 
1992,Best Editing in a Video,U2,No 
1992,Best Editing in a Video,En Vogue,No 
1992,Best Editing in a Video,Red Hot Chili Peppers,No 
1992,Best Female Video,Annie Lennox,Yes 
1992,Best Female Video,Tori Amos,No 
1992,Best Female Video,Madonna,No 
1992,Best Female Video,Vanessa Williams,No 
1992,Best Group Video ,U2,Yes 
1992,Best Group Video ,Red Hot Chili Peppers,No 
1992,Best Group Video ,En Vogue,No 
1992,Best Group Video ,Van Halen,No 
1992,Best Male Video,Eric Clapton,Yes 
1992,Best Male Video,Bruce Springsteen,No 
1992,Best Male Video,Tom Petty and the Heartbreakers,No 
1992,Best Male Video,Weird Al’ Yankovic,No 
1992,Best Male Video,John Mellencamp,No 
1992,Best Metal/Hard Rock Video,Metallica,Yes 
1992,Best Metal/Hard Rock Video,Ugly Kid Joe,No 
1992,Best Metal/Hard Rock Video,Def Leppard,No 
1992,Best Metal/Hard Rock Video,Van Halen,No 
1992,Best New Artist in a Video,Nirvana,Yes 
1992,Best New Artist in a Video,Cracker,No 
1992,Best New Artist in a Video,Arrested Development,No 
1992,Best New Artist in a Video,Tori Amos,No 
1992,Best Rap Video ,Arrested Development,Yes
1992,Best Rap Video ,Kris Kross,No 
1992,Best Rap Video ,Sir Mix-A-Lot,No 
1992,Best Rap Video ,Black Sheep,No 
1992,Best Rap Video ,Marky Mark and the Funky Bunch,No 
1992,Best Special Effects in a Video ,U2,Yes 
1992,Best Special Effects in a Video ,Def Leppard,No 
1992,Best Special Effects in a Video ,David Byrne,No 
1992,Best Special Effects in a Video ,Michael Jackson,No 
1992,Best Video from a Film ,Queen,Yes 
1992,Best Video from a Film ,Hammer,No 
1992,Best Video from a Film ,Eric Clapton,No 
1992,Best Video from a Film ,The Commitments,No 
1992,Breakthrough Video ,Red Hot Chili Peppers,Yes 
1992,Breakthrough Video ,Tori Amos,No 
1992,Breakthrough Video ,David Byrne,No 
1992,Breakthrough Video ,Van Halen,No 
1992,International Viewer's Choice: MTV Asia,Christina,Yes 
1992,International Viewer's Choice: MTV Asia,Lo Ta-yu,No 
1992,International Viewer's Choice: MTV Asia,R.A.P. Artists,No 
1992,International Viewer's Choice: MTV Asia,Chang Yu-sheng,No 
1992,International Viewer's Choice: MTV Asia,Marsha,No 
1992,International Viewer's Choice: MTV Asia,The Dawn,No 
1992,International Viewer’s Choice: MTV Australia,Diesel,Yes 
1992,International Viewer’s Choice: MTV Australia,Frentel,No 
1992,International Viewer’s Choice: MTV Australia,Boom Crash Opera,No 
1992,International Viewer’s Choice: MTV Australia,The Clouds,No 
1992,International Viewer's Choice: MTV Brasil,Nenhum de Nós,Yes
1992,International Viewer's Choice: MTV Brasil,Caetano Veloso,No
1992,International Viewer's Choice: MTV Brasil,Djavan,No
1992,International Viewer's Choice: MTV Brasil,Gilberto Gil,No
1992,International Viewer's Choice: MTV Brasil,Marina,No
1992,International Viewer's Choice: MTV Brasil,Os Paralamas do Sucesso,No
1992,International Viewer's Choice: MTV Brasil,Sepultura,No
1992,International Viewer's Choice: MTV Brasil,Titãs,No
1992,International Viewer's Choice: MTV Brasil,Biquini Cavadão,No
1992,International Viewer's Choice: MTV Brasil,Capital Inicial,No
1992,International Viewer's Choice: MTV Brasil,Engenheiros do Hawaii,No
1992,International Viewer's Choice: MTV Brasil,Guilherme Arantes,No
1992,International Viewer's Choice: MTV Brasil,Marisa Monte,No
1992,International Viewer's Choice: MTV Brasil,RPM,No
1992,International Viewer's Choice: MTV Brasil,Supla,No
1992,International Viewer’s Choice: MTV Europe,The Cure,Yes 
1992,International Viewer’s Choice: MTV Europe,Genesis,No 
1992,International Viewer’s Choice: MTV Europe,The KLF,No 
1992,International Viewer’s Choice: MTV Europe,Annie Lennox,No 
1992,International Viewer’s Choice: MTV Europe,Shakespear’s Sister,No 
1992,International Viewer's Choice: MTV Internacional  ,El General ,Yes 
1992,International Viewer's Choice: MTV Internacional  ,Ek Último de la Fila,No 
1992,International Viewer's Choice: MTV Internacional  ,Mecano,No 
1992,International Viewer's Choice: MTV Internacional  ,Caifanes,No 
1992,International Viewer's Choice: MTV Internacional  ,Gipsy Kings,No 
1992,Video of the Year ,Van Halen,Yes 
1992,Video of the Year ,Nirvana,No 
1992,Video of the Year ,Def Leppard,No 
1992,Video of the Year ,Red Hot Chili Peppers,No 
1992,Viewer’s Choice,Red Hot Chili Peppers,Yes 
1992,Viewer’s Choice,Nirvana,No 
1992,Viewer’s Choice,Def Leppard,No 
1992,Viewer’s Choice,Van Halen,No 
1992,Michael Jackson Video Vanguard Award,Guns N’ Roses,Yes 
1993,Best Alternative Video ,Nirvana,Yes 
1993,Best Alternative Video ,Belly,No 
1993,Best Alternative Video ,Stone Temple Pilots,No 
1993,Best Alternative Video ,4 Non Blondes,No 
1993,Best Alternative Video ,Porno for Pyros,No 
1993,Best Art Direction In a Video,Madonna,Yes 
1993,Best Art Direction In a Video,Faith No More,No 
1993,Best Art Direction In a Video,Lenny Kravitz,No 
1993,Best Art Direction In a Video,Sting,No 
1993,Best Art Direction In a Video,Aerosmith,No 
1993,Best Art Direction In a Video,K.D. Lang,No 
1993,Best Art Direction In a Video,R.E.M.,No 
1993,Best Choreography in a Video ,En Vogue,Yes 
1993,Best Choreography in a Video ,Mary J. Blige,No 
1993,Best Choreography in a Video ,Janet Jackson ,No 
1993,Best Choreography in a Video ,Michael Jackson,No 
1993,Best Cinematography in a Video,Madonna,Yes 
1993,Best Cinematography in a Video,En Vogue,No 
1993,Best Cinematography in a Video,Sting,No 
1993,Best Cinematography in a Video,Duran Duran,No 
1993,Best Cinematography in a Video,K.D. Lang,No 
1993,Best Dance Video ,En Vogue,Yes 
1993,Best Dance Video ,RuPaul,No 
1993,Best Dance Video ,Janet Jackson ,No 
1993,Best Dance Video ,Stereo MC’s,No 
1993,Best Direction in a Video,Pearl Jam,Yes 
1993,Best Direction in a Video,Los Lobos,No 
1993,Best Direction in a Video,En Vogue,No 
1993,Best Direction in a Video,R.E.M.,No 
1993,Best Editing in a Video,Peter Gabriel,Yes 
1993,Best Editing in a Video,R.E.M.,No 
1993,Best Editing in a Video,Billy Idol,No 
1993,Best Editing in a Video,Tasmin Archer,No 
1993,Best Female Video,K.D. Lang,Yes 
1993,Best Female Video,Janet Jackson ,No 
1993,Best Female Video,Annie Lennox,No 
1993,Best Female Video,Neneh Cherry,No 
1993,Best Group Video ,Pearl Jam,Yes 
1993,Best Group Video ,En Vogue,No 
1993,Best Group Video ,Depeche Mode,No 
1993,Best Group Video ,R.E.M.,No 
1993,Best Male Video,Lenny Kravitz,Yes 
1993,Best Male Video,Peter Gabriel,No 
1993,Best Male Video,George Michael,No 
1993,Best Male Video,Sting,No 
1993,Best Metal/Hard Rock Video,Pearl Jam,Yes 
1993,Best Metal/Hard Rock Video,Helmet,No 
1993,Best Metal/Hard Rock Video,Aerosmith,No 
1993,Best Metal/Hard Rock Video,Nine Inch Nails,No 
1993,Best New Artist in a Video,Stone Temple Pilots,Yes
1993,Best New Artist in a Video,Porno for Pyros,No 
1993,Best New Artist in a Video,Belly,No 
1993,Best New Artist in a Video,Tasmin Archer,No 
1993,Best R&B Video ,En Vogue,Yes 
1993,Best R&B Video ,Mary J. Blige,No 
1993,Best R&B Video ,Boyz II Men ,No 
1993,Best R&B Video ,Prince,No 
1993,Best Rap Video ,Arrested Development,Yes 
1993,Best Rap Video ,Dr. Dre Feat. Snoop Dogg,No 
1993,Best Rap Video ,Digable Planets,No 
1993,Best Rap Video ,Naughty by Nature,No 
1993,Best Special Effects in a Video ,Peter Gabriel,Yes 
1993,Best Special Effects in a Video ,Billy Idol,No 
1993,Best Special Effects in a Video ,Aerosmith,No 
1993,Best Special Effects in a Video ,Terence Trent D’Arby,No 
1993,Best Video from a Film ,Alice in Chains,Yes 
1993,Best Video from a Film ,Boy George,No 
1993,Best Video from a Film ,Arrested Development,No 
1993,Best Video from a Film ,Paul Westerberg,No 
1993,Breakthrough Video ,Los Lobos,Yes
1993,Breakthrough Video ,George Michael,No 
1993,Breakthrough Video ,Porno for Pyros,No 
1993,Breakthrough Video ,Aerosmith,No 
1993,Breakthrough Video ,Green Jellÿ,No 
1993,Breakthrough Video ,Terence Trent D’Arby,No 
1993,International Viewer's Choice: MTV Asia,Indus Creed,Yes 
1993,International Viewer's Choice: MTV Asia,Jerry Huang,No 
1993,International Viewer's Choice: MTV Asia,Tang Dynasty,No 
1993,International Viewer's Choice: MTV Asia,Beyond,No 
1993,International Viewer's Choice: MTV Asia,Mai,No 
1993,International Viewer's Choice: MTV Brasil,Titãs,Yes 
1993,International Viewer's Choice: MTV Brasil,Deborah Blando,No 
1993,International Viewer's Choice: MTV Brasil,Nenhum de Nós,No 
1993,International Viewer's Choice: MTV Brasil,Capital Inicial,No 
1993,International Viewer's Choice: MTV Brasil,Engenheiros do Hawaii,No 
1993,International Viewer’s Choice: MTV Europe,George Michael,Yes 
1993,International Viewer’s Choice: MTV Europe,Peter Gabriel,No 
1993,International Viewer’s Choice: MTV Europe,The Beloved,No 
1993,International Viewer’s Choice: MTV Europe,Björk,No 
1993,International Viewer’s Choice: MTV Europe,Shakespear’s Sister,No 
1993,International Viewer's Choice: MTV Internacional  ,Luis Miguel,Yes 
1993,International Viewer's Choice: MTV Internacional  ,Juan Luis Guerra Y 440,No 
1993,International Viewer's Choice: MTV Internacional  ,Café Tacuba,No 
1993,International Viewer's Choice: MTV Internacional  ,Mecano,No 
1993,Video of the Year ,Pearl Jam,Yes 
1993,Video of the Year ,En Vogue,No 
1993,Video of the Year ,R.E.M.,No 
1993,Video of the Year ,Aerosmith,No 
1993,Video of the Year ,Peter Gabriel,No 
1993,Viewer’s Choice,Aerosmith,Yes 
1993,Viewer’s Choice,Pearl Jam,No 
1993,Viewer’s Choice,R.E.M.,No 
1993,Viewer’s Choice,En Vogue,No 
1993,Viewer’s Choice,Peter Gabriel,No 
1994,Best Alternative Video ,Nirvana,Yes 
1994,Best Alternative Video ,Green Day ,No 
1994,Best Alternative Video ,Beck,No 
1994,Best Alternative Video ,The Smashing Pumpkins ,No 
1994,Best Art Direction In a Video,Nirvana,Yes 
1994,Best Art Direction In a Video,Björk,No 
1994,Best Art Direction In a Video,Aerosmith,No 
1994,Best Art Direction In a Video,Nine Inch Nails,No 
1994,Best Choreography in a Video ,Salt ’N’ Pepa Feat. En Vogue,Yes 
1994,Best Choreography in a Video ,Janet Jackson ,No 
1994,Best Choreography in a Video ,Hammer,No 
1994,Best Choreography in a Video ,Us3,No 
1994,Best Cinematography in a Video,R.E.M.,Yes 
1994,Best Cinematography in a Video,Deep Forest,No 
1994,Best Cinematography in a Video,Aerosmith,No 
1994,Best Cinematography in a Video,Nirvana,No 
1994,Best Dance Video ,Salt ’N’ Pepa Feat. En Vogue,Yes 
