date,award_name,artist_name,win
1990-01-22,Favorite Country New Artist,Clint Black ,Yes 
1990-01-22,Favorite Country New Artist,Skip Ewing,No 
1990-01-22,Favorite Country New Artist,Cee Cee Chapman,No 
1990-01-22,Favorite Country Song,Randy Travis,Yes 
1990-01-22,Favorite Country Song,George Strait,No 
1990-01-22,Favorite Country Song,Alabama,No 
1990-01-22,Favorite Dance Artist,Paula Abdul,Yes 
1990-01-22,Favorite Dance Artist,Janet Jackson,No 
1990-01-22,Favorite Dance Artist,Bobby Brown,No 
1990-01-22,Favorite Dance New Artist,Tone Loc,Yes 
1990-01-22,Favorite Dance New Artist,Soul II Soul,No 
1990-01-22,Favorite Dance New Artist,De La Soul,No 
1990-01-22,Favorite Dance Song,Janet Jackson,Yes 
1990-01-22,Favorite Dance Song,Soul II Soul,No 
1990-01-22,Favorite Dance Song,Madonna,No 
1990-01-22,Favorite Heavy Metal/Hard Rock Album,Guns N’ Roses,Yes 
1990-01-22,Favorite Heavy Metal/Hard Rock Album,Skid Row,No 
1990-01-22,Favorite Heavy Metal/Hard Rock Album,Mötley Crüe,No 
1990-01-22,Favorite Heavy Metal/Hard Rock Artist,Guns N’ Roses,Yes 
1990-01-22,Favorite Heavy Metal/Hard Rock Artist,Mötley Crüe,No 
1990-01-22,Favorite Heavy Metal/Hard Rock Artist,Aerosmith,No 
1990-01-22,Favorite Heavy Metal/Hard Rock  New Artist,Skid Row,Yes 
1990-01-22,Favorite Heavy Metal/Hard Rock  New Artist,Winger,No 
1990-01-22,Favorite Heavy Metal/Hard Rock  New Artist,Warrant,No 
1990-01-22,Favorite Pop/Rock Album,New Kids on the Block ,Yes 
1990-01-22,Favorite Pop/Rock Album,Paula Abdul,No 
1990-01-22,Favorite Pop/Rock Album,Bobby Brown,No 
1990-01-22,Favorite Pop/Rock Band/Duo/Group,New Kids on the Block ,Yes 
1990-01-22,Favorite Pop/Rock Band/Duo/Group,Milli Vanilli,No 
1990-01-22,Favorite Pop/Rock Band/Duo/Group,Bon Jovi,No 
1990-01-22,Favorite Pop/Rock Female Artist,Paula Abdul,Yes 
1990-01-22,Favorite Pop/Rock Female Artist,Madonna,No 
1990-01-22,Favorite Pop/Rock Female Artist,Anita Baker,No 
1990-01-22,Favorite Pop/Rock Male Artist,Bobby Brown,Yes 
1990-01-22,Favorite Pop/Rock Male Artist,Richard Marx,No 
1990-01-22,Favorite Pop/Rock Male Artist,John Mellencamp,No 
1990-01-22,Favorite Pop/Rock New Artist,Milli Vanilli,Yes 
1990-01-22,Favorite Pop/Rock New Artist,The Traveling Willburys,No 
1990-01-22,Favorite Pop/Rock New Artist,Living Colour,No 
1990-01-22,Favorite Pop/Rock Song,Milli Vanilli,Yes 
1990-01-22,Favorite Pop/Rock Song,Gloria Estefan,No
1990-01-22,Favorite Pop/Rock Song,Bon Jovi,No 
1990-01-22,Favorite Rap/Hip-Hop Album,M.C. Hammer,Yes 
1990-01-22,Favorite Rap/Hip-Hop Album,Tone Loc,No 
1990-01-22,Favorite Rap/Hip-Hop Album,Eazy-E,No 
1990-01-22,Favorite Rap/Hip-Hop Artist,M.C. Hammer,Yes 
1990-01-22,Favorite Rap/Hip-Hop Artist,Tone Loc,No 
1990-01-22,Favorite Rap/Hip-Hop Artist,Eazy-E,No 
1990-01-22,Favorite Rap/Hip-Hop New Artist,Marvin Young,Yes 
1990-01-22,Favorite Rap/Hip-Hop New Artist,Tone Loc,No 
1990-01-22,Favorite Rap/Hip-Hop New Artist,Eazy-E,No 
1990-01-22,Favorite Soul/R&B Album,Bobby Brown,Yes 
1990-01-22,Favorite Soul/R&B Album,M.C. Hammer,No 
1990-01-22,Favorite Soul/R&B Album,Karyn White,No 
1990-01-22,Favorite Soul/R&B Band/Duo/Group,The O’Jays,Yes 
1990-01-22,Favorite Soul/R&B Band/Duo/Group,Soul II Soul,No 
1990-01-22,Favorite Soul/R&B Band/Duo/Group,Guy,No 
1990-01-22,Favorite Soul/R&B Female Artist,Anita Baker,Yes 
1990-01-22,Favorite Soul/R&B Female Artist,Stephanie Mills,No 
1990-01-22,Favorite Soul/R&B Female Artist,Paula Abdul,No 
1990-01-22,Favorite Soul/R&B Male Artist,Luther Vandross,Yes 
1990-01-22,Favorite Soul/R&B Male Artist,Prince,No 
1990-01-22,Favorite Soul/R&B Male Artist,Bobby Brown,No 
1990-01-22,Favorite Soul/R&B New Artist,Milli Vanilli,Yes 
1990-01-22,Favorite Soul/R&B New Artist,Soul II Soul,No 
1990-01-22,Favorite Soul/R&B New Artist,Babyface ,No 
1990-01-22,Favorite Soul/R&B Single,Janet Jackson,Yes 
1990-01-22,Favorite Soul/R&B Single,Soul II Soul,No 
1990-01-22,Favorite Soul/R&B Single,Anita Baker,No 
1990-01-22,Award of Merit,Neil Diamond,Yes
1991-01-28,Favorite Country Album,Reba McEntire,Yes 
1991-01-28,Favorite Country Album,George Strait,No 
1991-01-28,Favorite Country Album,Clint Black ,No 
1991-01-28,Favorite Country Band/Duo/Group,Alabama,Yes 
1991-01-28,Favorite Country Band/Duo/Group,The Judds,No 
1991-01-28,Favorite Country Band/Duo/Group,Shenandoah,No 
1991-01-28,Favorite Country Female Artist,Reba McEntire,Yes 
1991-01-28,Favorite Country Female Artist,Kathy Mattea,No 
1991-01-28,Favorite Country Female Artist,Patty Loveless,No 
1991-01-28,Favorite Country Female Artist,K.T. Oslin,No 
1991-01-28,Favorite Country Female Artist,Lorrie Morgan,No 
1991-01-28,Favorite Country Male Artist,George Strait,Yes
1991-01-28,Favorite Country Male Artist,Garth Brooks,No 
1991-01-28,Favorite Country Male Artist,Clint Black ,No 
1991-01-28,Favorite Country New Artist,Kentucky Headhunters,Yes 
1991-01-28,Favorite Country New Artist,Travis Tritt,No 
1991-01-28,Favorite Country New Artist,Alan Jackson,No 
1991-01-28,Favorite Country Song,Garth Brooks,Yes 
1991-01-28,Favorite Country Song,The Judds,No 
1991-01-28,Favorite Country Song,George Strait,No 
1991-01-28,Favorite Dance Artist,Janet Jackson,Yes  
1991-01-28,Favorite Dance Artist,Michel’le,No 
1991-01-28,Favorite Dance Artist,Madonna,No 
1991-01-28,Favorite Dance New Artist,Bell Biv DeVoe,Yes 
1991-01-28,Favorite Dance New Artist,Michel’le,No 
1991-01-28,Favorite Dance New Artist,En Vogue,No 
1991-01-28,Favorite Dance Song,Madonna,Yes
1991-01-28,Favorite Dance Song,Snap!,No 
1991-01-28,Favorite Dance Song,En Vogue,No 
1991-01-28,Favorite Heavy Metal/Hard Rock Album,Mötley Crüe,Yes 
1991-01-28,Favorite Heavy Metal/Hard Rock Album,Poison,No 
1991-01-28,Favorite Heavy Metal/Hard Rock Album,Aerosmith,No 
1991-01-28,Favorite Heavy Metal/Hard Rock Artist,Aerosmith,Yes 
1991-01-28,Favorite Heavy Metal/Hard Rock Artist,Poison,No 
1991-01-28,Favorite Heavy Metal/Hard Rock Artist,Mötley Crüe,No 
1991-01-28,Favorite Heavy Metal/Hard Rock  New Artist,Slaughter,Yes
1991-01-28,Favorite Heavy Metal/Hard Rock  New Artist,Don Dokken,No 
1991-01-28,Favorite Heavy Metal/Hard Rock  New Artist,Bruce Dickinson,No 
1991-01-28,Favorite Pop/Rock Album,Phil Collins,Yes  
1991-01-28,Favorite Pop/Rock Album,M.C. Hammer,No 
1991-01-28,Favorite Pop/Rock Album,Janet Jackson,No 
1991-01-28,Favorite Pop/Rock Band/Duo/Group,Aerosmith,Yes 
1991-01-28,Favorite Pop/Rock Band/Duo/Group,New Kids on the Block ,No 
1991-01-28,Favorite Pop/Rock Band/Duo/Group,Bell Biv DeVoe,No 
1991-01-28,Favorite Pop/Rock Female Artist,Janet Jackson,Yes 
1991-01-28,Favorite Pop/Rock Female Artist,Mariah Carey,No 
1991-01-28,Favorite Pop/Rock Female Artist,Sinéad O’Connor,No 
1991-01-28,Favorite Pop/Rock Female Artist,Madonna,No 
1991-01-28,Favorite Pop/Rock Female Artist,Paula Abdul,No 
1991-01-28,Favorite Pop/Rock Male Artist,Phil Collins,Yes 
1991-01-28,Favorite Pop/Rock Male Artist,Michael Bolton,No 
1991-01-28,Favorite Pop/Rock Male Artist,M.C. Hammer,No 
1991-01-28,Favorite Pop/Rock New Artist,Vanilla Ice,Yes 
1991-01-28,Favorite Pop/Rock New Artist,Wilson Phillips,No 
1991-01-28,Favorite Pop/Rock New Artist,Mariah Carey,No 
1991-01-28,Favorite Pop/Rock Song,Jon Bon Jovi,Yes 
1991-01-28,Favorite Pop/Rock Song,Wilson Phillips,No 
1991-01-28,Favorite Pop/Rock Song,Madonna,No 
1991-01-28,Favorite Rap/Hip-Hop Album,M.C. Hammer,Yes 
1991-01-28,Favorite Rap/Hip-Hop Album,Vanilla Ice,No 
1991-01-28,Favorite Rap/Hip-Hop Album,Public Enemy,No 
1991-01-28,Favorite Rap/Hip-Hop Artist,M.C. Hammer,Yes 
1991-01-28,Favorite Rap/Hip-Hop Artist,Vanilla Ice,No 
1991-01-28,Favorite Rap/Hip-Hop Artist,Too $hort,No
1991-01-28,Favorite Rap/Hip-Hop New Artist,Vanilla Ice,Yes 
1991-01-28,Favorite Rap/Hip-Hop New Artist,Digital Underground,No 
1991-01-28,Favorite Rap/Hip-Hop New Artist,Candyman,No 
1991-01-28,Favorite Soul/R&B Album,M.C. Hammer,Yes
1991-01-28,Favorite Soul/R&B Album,Quincy Jones,No 
1991-01-28,Favorite Soul/R&B Album,Janet Jackson,No 
1991-01-28,Favorite Soul/R&B Band/Duo/Group,Tony! Toni! Toné!,Yes 
1991-01-28,Favorite Soul/R&B Band/Duo/Group,Bell Biv DeVoe,No 
1991-01-28,Favorite Soul/R&B Band/Duo/Group,After 7,No 
1991-01-28,Favorite Soul/R&B Female Artist,Janet Jackson,Yes 
1991-01-28,Favorite Soul/R&B Female Artist,Mariah Carey,No 
1991-01-28,Favorite Soul/R&B Female Artist,Regina Belle,No 
1991-01-28,Favorite Soul/R&B Female Artist,Lisa Stansfield,No 
1991-01-28,Favorite Soul/R&B Female Artist,Miki Howard,No 
1991-01-28,Favorite Soul/R&B Male Artist,M.C. Hammer,Yes 
1991-01-28,Favorite Soul/R&B Male Artist,Quincy Jones,No 
1991-01-28,Favorite Soul/R&B Male Artist,Keith Sweat,No 
1991-01-28,Favorite Soul/R&B New Artist,Bell Biv DeVoe,Yes 
1991-01-28,Favorite Soul/R&B New Artist,Lisa Stansfield,No 
1991-01-28,Favorite Soul/R&B New Artist,Johnny Gill,No 
1991-01-28,Favorite Soul/R&B Song,M.C. Hammer,Yes 
1991-01-28,Favorite Soul/R&B Song,Tony! Toni! Toné!,No 
1991-01-28,Favorite Soul/R&B Song,Keith Sweat,No 
1991-01-28,Award of Merit,Merle Haggard,Yes 
1992-01-27,Favorite Adult Contemporary Album,Natalie Cole,Yes 
1992-01-27,Favorite Adult Contemporary Album,Whitney Houston,No 
1992-01-27,Favorite Adult Contemporary Album,Paula Abdul,No 
1992-01-27,Favorite Adult Contemporary Artist,Natalie Cole,Yes 
1992-01-27,Favorite Adult Contemporary Artist,Whitney Houston,No 
1992-01-27,Favorite Adult Contemporary Artist,Paula Abdul,No 
1992-01-27,Favorite Adult Contemporary New Artist,Michael W. Smith,Yes
1992-01-27,Favorite Adult Contemporary New Artist,The Triplets,No 
1992-01-27,Favorite Adult Contemporary New Artist,Marc Cohn,No 
1992-01-27,Favorite Country Album,Garth Brooks,Yes
1992-01-27,Favorite Country Album,Clint Black ,No 
1992-01-27,Favorite Country Album,Reba McEntire,No 
1992-01-27,Favorite Country Album,Alan Jackson,No 
1992-01-27,Favorite Country Album,Garth Brooks,No 
1992-01-27,Favorite Country Album,Travis Tritt,Yes
1992-01-27,Favorite Country Band/Duo/Group,Alabama,Yes
1992-01-27,Favorite Country Band/Duo/Group,The Judds,No 
1992-01-27,Favorite Country Band/Duo/Group,Kentucky Headhunters,No 
1992-01-27,Favorite Country Female Artist,Reba McEntire,Yes
1992-01-27,Favorite Country Female Artist,Kathy Mattea,No 
1992-01-27,Favorite Country Female Artist,Dolly Parton,No 
1992-01-27,Favorite Country Male Artist,Garth Brooks,Yes 
1992-01-27,Favorite Country Male Artist,Ricky Van Shelton,No 
1992-01-27,Favorite Country Male Artist,Clint Black ,No
1992-01-27,Favorite Country New Artist,Trisha Yearwood,Yes 
1992-01-27,Favorite Country New Artist,Pam Tillis,No 
1992-01-27,Favorite Country New Artist,Billy Dean,No 
1992-01-27,Favorite Country Song,Garth Brooks,Yes
1992-01-27,Favorite Country Song,Trisha Yearwood,No 
1992-01-27,Favorite Country Song,Travis Tritt,No 
1992-01-27,Favorite Dance Artist,C+C Music Factory,Yes 
1992-01-27,Favorite Dance Artist,Madonna,No 
1992-01-27,Favorite Dance Artist,Crystal Waters,No 
1992-01-27,Favorite Dance New Artist,C+C Music Factory,Yes 
1992-01-27,Favorite Dance New Artist,The KLF,No 
1992-01-27,Favorite Dance New Artist,Crystal Waters,No 
1992-01-27,Favorite Dance Song,C+C Music Factory,Yes 
1992-01-27,Favorite Dance Song,Mariah Carey,No 
1992-01-27,Favorite Dance Song,Crystal Waters,No 
1992-01-27,Favorite Heavy Metal/Hard Rock Album,Van Halen,Yes 
1992-01-27,Favorite Heavy Metal/Hard Rock Album,Metallica,No 
1992-01-27,Favorite Heavy Metal/Hard Rock Album,Guns N’ Roses,No 
1992-01-27,Favorite Heavy Metal/Hard Rock Artist,Guns N’ Roses,Yes 
1992-01-27,Favorite Heavy Metal/Hard Rock Artist,Van Halen,No 
1992-01-27,Favorite Heavy Metal/Hard Rock Artist,Metallica,No 
1992-01-27,Favorite Heavy Metal/Hard Rock  New Artist,Firehouse,Yes 
1992-01-27,Favorite Heavy Metal/Hard Rock  New Artist,Nirvana,No 
1992-01-27,Favorite Heavy Metal/Hard Rock  New Artist,Alice in Chains,No 
1992-01-27,Favorite Pop/Rock Album,Michael Bolton,Yes
1992-01-27,Favorite Pop/Rock Album,Natalie Cole,No 
1992-01-27,Favorite Pop/Rock Album,C+C Music Factory,No 
1992-01-27,Favorite Pop/Rock Album,R.E.M.,No 
1992-01-27,Favorite Pop/Rock Band/Duo/Group,C+C Music Factory,Yes 
1992-01-27,Favorite Pop/Rock Band/Duo/Group,Guns N’ Roses,No 
1992-01-27,Favorite Pop/Rock Band/Duo/Group,Color Me Badd,No
1992-01-27,Favorite Pop/Rock Female Artist,Paula Abdul,Yes
1992-01-27,Favorite Pop/Rock Female Artist,Whitney Houston,No 
1992-01-27,Favorite Pop/Rock Female Artist,Mariah Carey,No 
1992-01-27,Favorite Pop/Rock Male Artist,Michael Bolton,Yes 
1992-01-27,Favorite Pop/Rock Male Artist,Rod Stewart,No 
1992-01-27,Favorite Pop/Rock Male Artist,Bryan Adams,No 
1992-01-27,Favorite Pop/Rock New Artist,C+C Music Factory,Yes
1992-01-27,Favorite Pop/Rock New Artist,Color Me Badd,No 
1992-01-27,Favorite Pop/Rock New Artist,Boyz II Men,No 
1992-01-27,Favorite Pop/Rock Song,Bryan Adams,Yes 
1992-01-27,Favorite Pop/Rock Song,Extreme,No 
1992-01-27,Favorite Pop/Rock Song,Color Me Badd,No 
1992-01-27,Favorite Rap/Hip-Hop Album,DJ Jazzy Jeff & The Fresh Prince,Yes 
1992-01-27,Favorite Rap/Hip-Hop Album,Public Enemy,No 
1992-01-27,Favorite Rap/Hip-Hop Album,LL Cool J,No 
1992-01-27,Favorite Rap/Hip-Hop Artist,M.C. Hammer,Yes 
1992-01-27,Favorite Rap/Hip-Hop Artist,NWA,No 
1992-01-27,Favorite Rap/Hip-Hop Artist,DJ Jazzy Jeff & The Fresh Prince,No 
1992-01-27,Favorite Rap/Hip-Hop New Artist,Naughty By Nature,Yes 
1992-01-27,Favorite Rap/Hip-Hop New Artist,Marky Mark and the Funky Bunch,No 
1992-01-27,Favorite Rap/Hip-Hop New Artist,DJ Quik,No 
1992-01-27,Favorite Soul/R&B Album,Luther Vandross,Yes 
1992-01-27,Favorite Soul/R&B Album,New Jack City,No 
1992-01-27,Favorite Soul/R&B Album,Boyz II Men,No 
1992-01-27,Favorite Soul/R&B Album,Whitney Houston,No 
1992-01-27,Favorite Soul/R&B Band/Duo/Group,Bell Biv DeVoe,Yes 
1992-01-27,Favorite Soul/R&B Band/Duo/Group,DJ Jazzy Jeff & The Fresh Prince,No 
1992-01-27,Favorite Soul/R&B Band/Duo/Group,Boyz II Men,No 
1992-01-27,Favorite Soul/R&B Female Artist,Mariah Carey,Yes 
1992-01-27,Favorite Soul/R&B Female Artist,Whitney Houston,No 
1992-01-27,Favorite Soul/R&B Female Artist,Natalie Cole,No 
1992-01-27,Favorite Soul/R&B Male Artist,Luther Vandross,Yes 
1992-01-27,Favorite Soul/R&B Male Artist,Prince,No 
1992-01-27,Favorite Soul/R&B Male Artist,LL Cool J,No 
1992-01-27,Favorite Soul/R&B New Artist,Boyz II Men,Yes 
1992-01-27,Favorite Soul/R&B New Artist,Hi-Five,No 
1992-01-27,Favorite Soul/R&B New Artist,Color Me Badd,No 
1992-01-27,Favorite Soul/R&B Song,Color Me Badd,Yes 
1992-01-27,Favorite Soul/R&B Song,Color Me Badd,No 
1992-01-27,Favorite Soul/R&B Song,Boyz II Men,No 
1992-01-27,Award of Merit,James Brown,Yes 
1993-01-25,Favorite Adult Contemporary Album,Mariah Carey,Yes 
1993-01-25,Favorite Adult Contemporary Album,Vanessa Williams,No 
1993-01-25,Favorite Adult Contemporary Album,Genesis,No 
1993-01-25,Favorite Adult Contemporary Artist,Michael Bolton,Yes 
1993-01-25,Favorite Adult Contemporary Artist,Mariah Carey,No 
1993-01-25,Favorite Adult Contemporary Artist,Genesis,No 
1993-01-25,Favorite Adult Contemporary New Artist,k.d. lang,Yes 
1993-01-25,Favorite Adult Contemporary New Artist,Patty Smyth,No 
1993-01-25,Favorite Adult Contemporary New Artist,Jon Secada,No 
1993-01-25,Favorite Country Album,Reba McEntire,Yes 
1993-01-25,Favorite Country Album,Garth Brooks,No
1993-01-25,Favorite Country Album,Billy Ray Cyrus,No 
1993-01-25,Favorite Country Band/Duo/Group,Alabama,Yes 
1993-01-25,Favorite Country Band/Duo/Group,Sawyer Brown,No
1993-01-25,Favorite Country Band/Duo/Group,Brooks & Dunn,No 
1993-01-25,Favorite Country Female Artist,Reba McEntire,Yes 
1993-01-25,Favorite Country Female Artist,Tanya Tucker,No 
1993-01-25,Favorite Country Female Artist,Lorrie Morgan,No 
1993-01-25,Favorite Country Female Artist,Wynonna Judd,No 
1993-01-25,Favorite Country Male Artist,Garth Brooks,Yes 
1993-01-25,Favorite Country Male Artist,Billy Ray Cyrus,No 
1993-01-25,Favorite Country Male Artist,Alan Jackson,No 
1993-01-25,Favorite Country Male Artist,Vince Gill,No 
1993-01-25,Favorite Country New Artist,Billy Ray Cyrus,Yes 
1993-01-25,Favorite Country New Artist,Wynonna Judd,No 
1993-01-25,Favorite Country New Artist,Brooks & Dunn,No 
1993-01-25,Favorite Country New Artist,Billy Ray Cyrus,Yes 
1993-01-25,Favorite Country New Artist,Vince Gill,No 
1993-01-25,Favorite Country New Artist,Garth Brooks,No 
1993-01-25,Favorite Country Song,Billy Ray Cyrus,Yes 
1993-01-25,Favorite Country Song,Vince Gill,No 
1993-01-25,Favorite Country Song,Garth Brooks,No 
1993-01-25,Favorite Heavy Metal/Hard Rock Artist,Metallica,Yes 
1993-01-25,Favorite Heavy Metal/Hard Rock Artist,Red Hot Chili Peppers,No 
1993-01-25,Favorite Heavy Metal/Hard Rock Artist,Def Leppard,No 
1993-01-25,Favorite Heavy Metal/Hard Rock  New Artist,Pearl Jam,Yes 
1993-01-25,Favorite Heavy Metal/Hard Rock  New Artist,Ugly Kid Joe,No 
1993-01-25,Favorite Heavy Metal/Hard Rock  New Artist,Mr. Big,No 
1993-01-25,Favorite Pop/Rock Album,Michael Jackson,Yes  
1993-01-25,Favorite Pop/Rock Album,U2,No 
1993-01-25,Favorite Pop/Rock Album,Kris Kross,No 
1993-01-25,Favorite Pop/Rock Band/Duo/Group,Genesis,Yes 
1993-01-25,Favorite Pop/Rock Band/Duo/Group,U2,No 
1993-01-25,Favorite Pop/Rock Band/Duo/Group,Kris Kross,No 
1993-01-25,Favorite Pop/Rock Female Artist,Mariah Carey,Yes 
1993-01-25,Favorite Pop/Rock Female Artist,Bonnie Raitt,No 
1993-01-25,Favorite Pop/Rock Female Artist,Amy Grant,No 
1993-01-25,Favorite Pop/Rock Female Artist,Vanessa Williams,No 
1993-01-25,Favorite Pop/Rock Male Artist,Michael Bolton,Yes 
1993-01-25,Favorite Pop/Rock Male Artist,Eric Clapton,No 
1993-01-25,Favorite Pop/Rock Male Artist,Bryan Adams,No 
1993-01-25,Favorite Pop/Rock Male Artist,Michael Jackson,No 
1993-01-25,Favorite Pop/Rock New Artist,Pearl Jam,Yes 
1993-01-25,Favorite Pop/Rock New Artist,TLC,No 
1993-01-25,Favorite Pop/Rock New Artist,Arrested Development,No
1993-01-25,Favorite Pop/Rock Song,Boyz II Men,Yes 
1993-01-25,Favorite Pop/Rock Song,Red Hot Chili Peppers,No 
1993-01-25,Favorite Pop/Rock Song,Mariah Carey,No 
1993-01-25,Favorite Rap/Hip-Hop Artist,Sir Mix A Lot,Yes 
1993-01-25,Favorite Rap/Hip-Hop Artist,TLC,No 
1993-01-25,Favorite Rap/Hip-Hop Artist,Kris Kross,No 
1993-01-25,Favorite Rap/Hip-Hop New Artist,Kris Kross,Yes 
1993-01-25,Favorite Rap/Hip-Hop New Artist,TLC,No 
1993-01-25,Favorite Rap/Hip-Hop New Artist,Arrested Development,No 
1993-01-25,Favorite Soul/R&B Album,En Vogue,Yes 
1993-01-25,Favorite Soul/R&B Album,Michael Jackson,No 
1993-01-25,Favorite Soul/R&B Album,Mariah Carey,No 
1993-01-25,Favorite Soul/R&B Band/Duo/Group,Boyz II Men,Yes 
1993-01-25,Favorite Soul/R&B Band/Duo/Group,Jodeci,No 
1993-01-25,Favorite Soul/R&B Band/Duo/Group,En Vogue,No 
1993-01-25,Favorite Soul/R&B Female Artist,Patti LaBelle,Yes 
1993-01-25,Favorite Soul/R&B Female Artist,Mary J. Blige,No 
1993-01-25,Favorite Soul/R&B Female Artist,Mariah Carey,No 
1993-01-25,Favorite Soul/R&B Female Artist,Vanessa Williams,No 
1993-01-25,Favorite Soul/R&B Male Artist,Bobby Brown,Yes 
1993-01-25,Favorite Soul/R&B Male Artist,Michael Jackson,No 
1993-01-25,Favorite Soul/R&B Male Artist,Gerald Levert,No 
1993-01-25,Favorite Soul/R&B Male Artist,Tevin Campbell,No 
1993-01-25,Favorite Soul/R&B New Artist,Kris Kross,Yes 
1993-01-25,Favorite Soul/R&B New Artist,Jodeci,No 
1993-01-25,Favorite Soul/R&B New Artist,Arrested Development,No 
1993-01-25,Favorite Soul/R&B Song,Michael Jackson,Yes 
1993-01-25,Favorite Soul/R&B Song,"R. Kelly, Public Announcement",No 
1993-01-25,Favorite Soul/R&B Song,Patti LaBelle,No 
1993-01-25,Award of Merit,Bill Graham,Yes 
1993-01-25,International Artist Award,Michael Jackson,Yes 
1994-02-07,Favorite Adult Contemporary Album,Whitney Houston,Yes 
1994-02-07,Favorite Adult Contemporary Album,Kenny G,No 
1994-02-07,Favorite Adult Contemporary Album,Billy Joel,No 
1994-02-07,Favorite Adult Contemporary Album,Rod Stewart,No 
1994-02-07,Favorite Adult Contemporary Artist,Kenny G,Yes 
1994-02-07,Favorite Adult Contemporary Artist,Whitney Houston,No 
1994-02-07,Favorite Adult Contemporary Artist,Michael Bolton,No 
1994-02-07,Favorite Adult Contemporary New Artist,Toni Braxton,Yes 
